unidad_id,verbo,tipo_verbo
1bc08a59-38a0-4d93-b2d2-d2bf6c451515,ver,acl
1bc08a59-38a0-4d93-b2d2-d2bf6c451515,adquirir,acl
1bc08a59-38a0-4d93-b2d2-d2bf6c451515,cubrir,advcl
1bc08a59-38a0-4d93-b2d2-d2bf6c451515,excedar,acl
f21035d8-4188-4ba5-ac9a-dab9bb3d72d8,establecer,acl
db7a2cd0-ad4b-4dcc-a0ab-fdb88ece231b,causar,acl
db7a2cd0-ad4b-4dcc-a0ab-fdb88ece231b,pagar,ROOT
db7a2cd0-ad4b-4dcc-a0ab-fdb88ece231b,establecer,acl
8dd69ce3-76f4-411d-98db-eca7e06610d6,pagar,ROOT
8dd69ce3-76f4-411d-98db-eca7e06610d6,pagar,acl
8dd69ce3-76f4-411d-98db-eca7e06610d6,tener,acl
feaa9c92-ac60-4777-bbad-ccb1a6d43eea,establecer,ROOT
865986c2-00fd-4500-bb44-6100c240b217,mantener,ROOT
5ecee685-9dbe-4f80-b05b-a3e2d1f8cdfd,calcular,ROOT
07d0b644-798e-4b42-b955-2e0c38db7276,tener,ROOT
392802e3-dca0-4112-8f2a-99e9b586aa89,excedar,acl
392802e3-dca0-4112-8f2a-99e9b586aa89,asumir,ROOT
6df2adb6-8552-49e2-ab56-bea1661f73cd,excedar,acl
6df2adb6-8552-49e2-ab56-bea1661f73cd,distribuir,ROOT
6df2adb6-8552-49e2-ab56-bea1661f73cd,reconocer,conj
985a2a02-9cbe-41e9-ab84-46aa30604f13,cobrar,conj
4477f2c1-66a7-4ba9-84d4-7fef3bc8ab60,ejercer,ROOT
4477f2c1-66a7-4ba9-84d4-7fef3bc8ab60,entregar,acl
4477f2c1-66a7-4ba9-84d4-7fef3bc8ab60,tomar,acl
ca823b0a-45fe-4ee6-ae51-69affcdf8280,garantizar,csubj
ca823b0a-45fe-4ee6-ae51-69affcdf8280,poseer,ccomp
ca823b0a-45fe-4ee6-ae51-69affcdf8280,controlar,advcl
ca823b0a-45fe-4ee6-ae51-69affcdf8280,tener,ROOT
ca823b0a-45fe-4ee6-ae51-69affcdf8280,entregar,acl
ca823b0a-45fe-4ee6-ae51-69affcdf8280,hacer,conj
ca823b0a-45fe-4ee6-ae51-69affcdf8280,entregar,xcomp
ca823b0a-45fe-4ee6-ae51-69affcdf8280,recibir,acl
eb721bb3-886c-4633-b601-2d6007da6dae,mantener,ROOT
eb721bb3-886c-4633-b601-2d6007da6dae,pudierar,acl
eb721bb3-886c-4633-b601-2d6007da6dae,resultar,xcomp
eb721bb3-886c-4633-b601-2d6007da6dae,reclar,conj
eb721bb3-886c-4633-b601-2d6007da6dae,disputar,acl
eb721bb3-886c-4633-b601-2d6007da6dae,transportar,acl
339c27f7-7c52-46bd-83c9-9a8d6c402d62,mantener,ROOT
339c27f7-7c52-46bd-83c9-9a8d6c402d62,mantener,advcl
339c27f7-7c52-46bd-83c9-9a8d6c402d62,resultar,acl
339c27f7-7c52-46bd-83c9-9a8d6c402d62,reclar,conj
184d51a8-e34d-47dd-aa0a-e401f2314e25,contar,ROOT
184d51a8-e34d-47dd-aa0a-e401f2314e25,funcionar,acl
70bb5349-9e12-4e5b-87fb-aea403b1aae0,disponer,ROOT
70bb5349-9e12-4e5b-87fb-aea403b1aae0,llevar,conj
70bb5349-9e12-4e5b-87fb-aea403b1aae0,indicar,advcl
73bd655f-5842-4f1b-92f0-97bd5035e0b0,medición,ROOT
73bd655f-5842-4f1b-92f0-97bd5035e0b0,permitir,acl
73bd655f-5842-4f1b-92f0-97bd5035e0b0,establecer,xcomp
73bd655f-5842-4f1b-92f0-97bd5035e0b0,efectuar él,conj
6ce99950-c891-4f25-99cd-635f39ebbb90,existir,ROOT
6ce99950-c891-4f25-99cd-635f39ebbb90,efectuar,advcl
0bdb6434-604b-45b1-a703-783f550d4223,contar,acl
0bdb6434-604b-45b1-a703-783f550d4223,realizar,ROOT
0bdb6434-604b-45b1-a703-783f550d4223,permitir,acl
0bdb6434-604b-45b1-a703-783f550d4223,efectuar,xcomp
c2eebde3-5b98-4955-af5a-61129f0b08bd,obtener,ROOT
c2eebde3-5b98-4955-af5a-61129f0b08bd,disponer,acl
c2eebde3-5b98-4955-af5a-61129f0b08bd,efectuar,advcl
906d175c-c8df-446d-9581-479895f512f6,realizar,ROOT
29cfcb92-cb69-40ba-a57d-397c52bfb52a,realizar,acl
29cfcb92-cb69-40ba-a57d-397c52bfb52a,disponer,ROOT
5c6590d1-8254-4dd2-944c-45299dd8507c,existir,advcl
5c6590d1-8254-4dd2-944c-45299dd8507c,asignar,ROOT
073eb7a2-786d-42e8-b479-f5017686587c,realizar él,ROOT
8772bf75-7c71-4dc2-9718-85810983338e,establecer,ROOT
8772bf75-7c71-4dc2-9718-85810983338e,acuerdir,acl
a35af6e7-576f-4ac1-80d2-165bdadd2047,requerir,acl
a35af6e7-576f-4ac1-80d2-165bdadd2047,cubrir,ROOT
7fe7f700-5592-4dd4-8f8c-b32c9491a99a,emplear,advcl
6c8b6002-c6b2-40d9-928f-6f28383653ad,5.3.1,ROOT
6c8b6002-c6b2-40d9-928f-6f28383653ad,consistir,conj
6c8b6002-c6b2-40d9-928f-6f28383653ad,emplear,conj
6c8b6002-c6b2-40d9-928f-6f28383653ad,modificar,acl
6c8b6002-c6b2-40d9-928f-6f28383653ad,emplear,advcl
fd68f097-79da-4397-9c4c-312367d0922a,requerir,advcl
dd88e118-6783-4a7e-a038-f076f5368d65,tratar,advcl
dd88e118-6783-4a7e-a038-f076f5368d65,utilizar él,ROOT
dd88e118-6783-4a7e-a038-f076f5368d65,computar,acl
dd88e118-6783-4a7e-a038-f076f5368d65,fluir,acl
dd88e118-6783-4a7e-a038-f076f5368d65,almacenar,advcl
d55ae730-d683-44e6-b440-ac63d7ad79a7,determinar,ROOT
437fc3bb-0ac2-4233-991f-0091d9708a4e,5.3.2,ROOT
437fc3bb-0ac2-4233-991f-0091d9708a4e,tratar,advcl
23883e13-2ef0-4a06-a745-aad1f228f7b2,telemeter,conj
23883e13-2ef0-4a06-a745-aad1f228f7b2,analizar,acl
8fe191f5-f99a-430b-9585-846aa1b3b92f,adquirir,ROOT
8fe191f5-f99a-430b-9585-846aa1b3b92f,cumplir,advcl
2edd8136-3eaa-4bdb-a851-56604166ab0a,rechazar,ROOT
2edd8136-3eaa-4bdb-a851-56604166ab0a,cumplir,advcl
2edd8136-3eaa-4bdb-a851-56604166ab0a,afectar,conj
16cb26e0-2a27-4547-98d1-b5ff51a434f9,adquirir,advcl
16cb26e0-2a27-4547-98d1-b5ff51a434f9,trasladar,ROOT
3597503c-7293-47e5-8bd9-9eba06517dde,corresponder,ROOT
3597503c-7293-47e5-8bd9-9eba06517dde,acuerdir,advcl
8e632a82-7fdf-431b-892e-49fa7252b1c7,inspeccionar,ROOT
8e632a82-7fdf-431b-892e-49fa7252b1c7,asegurar,advcl
8e632a82-7fdf-431b-892e-49fa7252b1c7,cumplir,ccomp
9a2d469f-b292-4a6c-92b6-7429d567c379,cumplir,advcl
9a2d469f-b292-4a6c-92b6-7429d567c379,rechazar él,ROOT
af7f2b7a-7b06-479c-8b69-22bba592120d,efectuar,advcl
af7f2b7a-7b06-479c-8b69-22bba592120d,trasladar,ROOT
6d602a25-4707-4688-a3ae-2813995f551e,hacer,acl
6d602a25-4707-4688-a3ae-2813995f551e,reparar,xcomp
6d602a25-4707-4688-a3ae-2813995f551e,reemplazar,conj
6d602a25-4707-4688-a3ae-2813995f551e,establecer,advcl
6d602a25-4707-4688-a3ae-2813995f551e,permitir,csubj
6d602a25-4707-4688-a3ae-2813995f551e,determinar,xcomp
e6c8eb41-bf32-484e-91e2-da1e2b7cde83,tomar,advcl
e6c8eb41-bf32-484e-91e2-da1e2b7cde83,reparar,acl
e6c8eb41-bf32-484e-91e2-da1e2b7cde83,reemplazar,conj
e6c8eb41-bf32-484e-91e2-da1e2b7cde83,hacer él,ROOT
c2e2a8ae-a15a-4644-be9f-d73d8f645490,retirar,ROOT
27bb1269-7913-4880-96a1-039299eeb4e5,contar,ROOT
510f09c1-c674-40b1-a239-920648758b3d,tener,ROOT
e20379c3-cb65-4ee2-b94f-52f3f5fc71bd,utilizar,ROOT
e20379c3-cb65-4ee2-b94f-52f3f5fc71bd,determinar,advcl
53530020-1cf5-42f6-8985-c3da7993cf94,utilizar,ROOT
53530020-1cf5-42f6-8985-c3da7993cf94,monitorear,advcl
53530020-1cf5-42f6-8985-c3da7993cf94,evaluar,conj
1da21439-ebd7-4c67-acea-21e90fc77400,cubrir,ROOT
1da21439-ebd7-4c67-acea-21e90fc77400,requerir,ccomp
c5b6c67b-4fe5-4175-b502-b2bb6ab7608a,determinar,csubj
c5b6c67b-4fe5-4175-b502-b2bb6ab7608a,entrar,acl
c5b6c67b-4fe5-4175-b502-b2bb6ab7608a,salir,conj
224c7e06-f7d7-4958-81eb-19eb3ff622d5,conectar,ROOT
224c7e06-f7d7-4958-81eb-19eb3ff622d5,acordar,csubj
802b5f85-37ee-4911-8ebe-394451051cf5,determinar,ROOT
6bba629f-e9af-4311-b4e6-e1a45bfeff69,determinar,ROOT
6bba629f-e9af-4311-b4e6-e1a45bfeff69,utilizar,xcomp
56081188-bf45-4765-aa31-e0b43eac2698,determinar,ROOT
56081188-bf45-4765-aa31-e0b43eac2698,utilizar,advcl
56081188-bf45-4765-aa31-e0b43eac2698,manejar,advcl
81e7577b-1fe8-451c-95a1-004247aabdd6,determinar,ROOT
d9a12990-de50-4ae9-a769-60ff410c1493,determinar,ROOT
d9a12990-de50-4ae9-a769-60ff410c1493,utilizar,advcl
1d3e5cee-64c3-44dd-a06f-17e18da99953,determinar,ROOT
1d3e5cee-64c3-44dd-a06f-17e18da99953,emplear,advcl
673b233e-bd47-4704-926d-758f0eb6cb5f,determinar él,ROOT
673b233e-bd47-4704-926d-758f0eb6cb5f,acuerdir,acl
673b233e-bd47-4704-926d-758f0eb6cb5f,someter,advcl
4c241f97-3b42-43dc-9ab1-3309e56413a3,confluir,acl
4c241f97-3b42-43dc-9ab1-3309e56413a3,instalar,ROOT
4c241f97-3b42-43dc-9ab1-3309e56413a3,medir,advcl
07d8f5b0-a821-429f-9edf-e9598dc58424,establecer,ROOT
85f6d506-3538-44e2-b0e1-e410081a22f9,tener,ccomp
85f6d506-3538-44e2-b0e1-e410081a22f9,calcular,acl
85f6d506-3538-44e2-b0e1-e410081a22f9,utilizar,advcl
bcfb5efc-3b44-41c6-9afc-2f28bacc3794,determinar,ROOT
bcfb5efc-3b44-41c6-9afc-2f28bacc3794,acuerdir,acl
0743f8c6-b81a-48bf-905b-66915293d711,determinar,ROOT
c6ca3553-16b6-4e5d-a55e-83ef815bef7a,establecer,acl
6d2462d5-122c-4aa4-8849-9ae7946f4bf5,tener,ROOT
b12d4d9f-c227-4bc3-825d-a605cd1ef823,efectuar él,advcl
e84fbf27-9586-4b44-bafb-26910a1d5551,encontrar,ROOT
13a1c7d8-d1f7-4a5a-a1e4-69b972432024,determinar,acl
13a1c7d8-d1f7-4a5a-a1e4-69b972432024,estar,ROOT
196c6a38-51ab-4a52-93b1-a6e6df503935,estar,cop
1a0bd9a5-fb57-428e-bdc7-ae5ef755b4a6,calibrar,ROOT
181b229e-baec-4633-bf4e-ac38e16d4c34,afectar,advcl
181b229e-baec-4633-bf4e-ac38e16d4c34,presentar,conj
181b229e-baec-4633-bf4e-ac38e16d4c34,medir él,xcomp
181b229e-baec-4633-bf4e-ac38e16d4c34,computar él,conj
181b229e-baec-4633-bf4e-ac38e16d4c34,determinar,ROOT
181b229e-baec-4633-bf4e-ac38e16d4c34,hacer,conj
c1788508-937e-4951-af19-9e49b28512ff,cumplir,ROOT
dcf9ad60-a7fa-4c89-8e4f-adf78cea159d,existir,advcl
dcf9ad60-a7fa-4c89-8e4f-adf78cea159d,emplear,ROOT
52b59159-6041-4949-b71f-849a257df006,averiguar,ROOT
52b59159-6041-4949-b71f-849a257df006,manifestar,advcl
12c5f858-7a35-40b4-8387-8c6905833ad3,verificar,advcl
12c5f858-7a35-40b4-8387-8c6905833ad3,cometer,ccomp
12c5f858-7a35-40b4-8387-8c6905833ad3,suspender,ROOT
12c5f858-7a35-40b4-8387-8c6905833ad3,aplicar,conj
afe39704-cc51-4cce-8811-593508f141e1,cancelar,ROOT
bf4b5de8-72d9-4dc1-825d-5616566a4e53,dar,ROOT
3b1521c0-eeee-40a3-953d-95697e57b8da,adelantar él,ROOT
3e20c79a-27d8-4fb8-93b5-2cd47ae402c6,realizar,ROOT
b8976793-5533-4b4d-b903-ac5e9284945b,incurrir,acl
42a07f03-ce98-4258-9a96-a9aaf1d6a8f5,verificar,ROOT
42a07f03-ce98-4258-9a96-a9aaf1d6a8f5,interva él,advcl
83e90f8e-6afd-410f-a41d-d073a03b813b,realizar,ROOT
83e90f8e-6afd-410f-a41d-d073a03b813b,contratar él,conj
83e90f8e-6afd-410f-a41d-d073a03b813b,asumir,conj
32db215e-58c5-4dd2-bf55-ccc4e34a3e63,aplicar,ROOT
137a5793-23b3-4df9-bd54-6b188d015165,solicitar,acl
137a5793-23b3-4df9-bd54-6b188d015165,cooperar,acl
137a5793-23b3-4df9-bd54-6b188d015165,llevar,advcl
f6194da9-6dc6-4470-939a-06dac279d25b,detectar,ROOT
f6194da9-6dc6-4470-939a-06dac279d25b,correr,advcl
76d61c13-8af1-4dc1-a940-3f239f0b12ba,dar,ROOT
76d61c13-8af1-4dc1-a940-3f239f0b12ba,efectuar,acl
76d61c13-8af1-4dc1-a940-3f239f0b12ba,disponer,advcl
d88e149a-1208-46ff-ac63-0f9ee38a91ff,dar,advcl
d88e149a-1208-46ff-ac63-0f9ee38a91ff,presentar,advcl
d88e149a-1208-46ff-ac63-0f9ee38a91ff,proceder,ROOT
d88e149a-1208-46ff-ac63-0f9ee38a91ff,realizar,xcomp
d88e149a-1208-46ff-ac63-0f9ee38a91ff,hacer,conj
d88e149a-1208-46ff-ac63-0f9ee38a91ff,informar,advcl
4947fb43-0874-4187-8660-865f7dfbbf0b,solicitar,ROOT
10de0263-15ec-4eaa-b393-dfc1647e07f2,tener,ROOT
10de0263-15ec-4eaa-b393-dfc1647e07f2,tomar,advcl
10de0263-15ec-4eaa-b393-dfc1647e07f2,verificar,advcl
10de0263-15ec-4eaa-b393-dfc1647e07f2,mantener,advcl
10de0263-15ec-4eaa-b393-dfc1647e07f2,inspeccionar,conj
f00bba5c-e69a-4441-acc4-b6d1bfeaa95a,tener,ROOT
51499e65-0291-4bb4-9ea9-0285ae99fafe,mantener,ROOT
96e5229a-bb51-469f-b4af-0927fa4c475d,conservar,ROOT
96e5229a-bb51-469f-b4af-0927fa4c475d,fuerir,acl
2ccab324-2d7c-4760-952d-572104c40674,poner,ROOT
b0e3cbff-578c-4065-9108-16c761cba58b,notificar,ROOT
b0e3cbff-578c-4065-9108-16c761cba58b,ocurrir,acl
b0e3cbff-578c-4065-9108-16c761cba58b,indicar,advcl
b0e3cbff-578c-4065-9108-16c761cba58b,justificar,acl
b5dcd467-3bfd-469f-a1d0-f31e1216b653,informar,ROOT
248b3094-0d44-4fb5-af9a-27250e96d544,ejecutar,ROOT
248b3094-0d44-4fb5-af9a-27250e96d544,contar,advcl
248b3094-0d44-4fb5-af9a-27250e96d544,definir,conj
4859c14c-9c88-4b55-83cf-82d161832754,realizar,ROOT
4859c14c-9c88-4b55-83cf-82d161832754,establecer,conj
af0efb55-f097-46e0-8020-0b98c6617057,tomar,ROOT
af0efb55-f097-46e0-8020-0b98c6617057,alterar,acl
a9de9b18-fc21-4075-9b82-f13c4374bbab,facilitar,ROOT
83fc0755-d3fd-44ee-be0e-d175810ddfe3,hacer,ROOT
83fc0755-d3fd-44ee-be0e-d175810ddfe3,perder,xcomp
8648adcf-d316-4b22-839d-058af66d0207,tener,csubj
8648adcf-d316-4b22-839d-058af66d0207,justificar,ROOT
8648adcf-d316-4b22-839d-058af66d0207,determinar,advcl
8648adcf-d316-4b22-839d-058af66d0207,referir,acl
9cda5d07-bf84-4e1b-afbc-7334f4c9c8b8,entregar,xcomp
9cda5d07-bf84-4e1b-afbc-7334f4c9c8b8,recibir,xcomp
9cda5d07-bf84-4e1b-afbc-7334f4c9c8b8,instalar,ROOT
9cda5d07-bf84-4e1b-afbc-7334f4c9c8b8,definir,conj
27691df1-6c1f-4368-974c-d6066e232562,mantener,ROOT
f4238b2b-ae89-4dba-8b70-1a8620009e17,permanecer,ROOT
5640502a-4172-4ffa-9a1a-838fee0cac2a,adulterar,ROOT
5640502a-4172-4ffa-9a1a-838fee0cac2a,modificar,advcl
5640502a-4172-4ffa-9a1a-838fee0cac2a,retirar,conj
5640502a-4172-4ffa-9a1a-838fee0cac2a,permitir,conj
5640502a-4172-4ffa-9a1a-838fee0cac2a,requerir,acl
ee726543-2835-45d7-9e03-9a3bbec905e0,tomar,ROOT
ee726543-2835-45d7-9e03-9a3bbec905e0,alterar,advcl
9cb5dbc0-8dc6-4f32-a198-c301fcc53110,facilitar,ROOT
5fa54d12-4a6c-4a3f-8499-0d44326168e4,efectuar,ROOT
5fa54d12-4a6c-4a3f-8499-0d44326168e4,indicar,advcl
1ef0bc43-57db-448b-8f2d-7496af44066f,mantener,ROOT
1ef0bc43-57db-448b-8f2d-7496af44066f,verificar,acl
43b361a2-e507-4dd4-8f13-0c3e8de42b3d,contener,ROOT
b050ed8c-17e7-4297-93aa-61f561e37da3,cobrar,acl
ecf72622-84c1-462b-aa28-06ae4efea291,efectuar,acl
f5b6f342-5955-40de-9e51-40bc7d75afa6,contar,acl
f5b6f342-5955-40de-9e51-40bc7d75afa6,liquidar,ROOT
f5b6f342-5955-40de-9e51-40bc7d75afa6,disponer,advcl
f5b6f342-5955-40de-9e51-40bc7d75afa6,efectuar,advcl
f5b6f342-5955-40de-9e51-40bc7d75afa6,liquidar,acl
eee1a19d-a01b-4e4f-8349-7fb8cfc71a3e,afectar,ROOT
eee1a19d-a01b-4e4f-8349-7fb8cfc71a3e,contar,ccomp
d02e4c9c-5046-4390-a79b-145da468b5a3,aplicar,acl
d02e4c9c-5046-4390-a79b-145da468b5a3,tomar,ROOT
e75b4c10-920a-4fb1-84c3-97279b5e245d,cumplir,ROOT
e75b4c10-920a-4fb1-84c3-97279b5e245d,compilacer,acl
9b4c94c6-6884-4837-b733-5368111209ee,disponer él,advcl
9b4c94c6-6884-4837-b733-5368111209ee,adoptar,ROOT
9fea9a82-6f79-451d-a337-f2a1555d1d99,acoger él,ROOT
2497394c-c9ab-4b2b-9cdd-5e736f759296,acoger él,acl
2497394c-c9ab-4b2b-9cdd-5e736f759296,aplicar,acl
2497394c-c9ab-4b2b-9cdd-5e736f759296,modificar,acl
2497394c-c9ab-4b2b-9cdd-5e736f759296,deroguen,conj
2497394c-c9ab-4b2b-9cdd-5e736f759296,adicionir,conj
2497394c-c9ab-4b2b-9cdd-5e736f759296,establecer,acl
5df60e85-0aef-4da3-8a6c-19367e9b24c7,comunicar,xcomp
5df60e85-0aef-4da3-8a6c-19367e9b24c7,cumplir él,acl
5df60e85-0aef-4da3-8a6c-19367e9b24c7,abstener,conj
5df60e85-0aef-4da3-8a6c-19367e9b24c7,prestar,xcomp
5df60e85-0aef-4da3-8a6c-19367e9b24c7,cumplir,acl
95f1ef0d-9b4c-473b-9dbc-38bf63905cde,resolver,advcl
95f1ef0d-9b4c-473b-9dbc-38bf63905cde,presentar,conj
5a5c0e73-861b-49fa-95a9-9f420200484b,cumplir,ROOT
ade7a0cd-3403-454b-b7a1-a76f84d51c7b,mgmł0.7,ROOT
ade7a0cd-3403-454b-b7a1-a76f84d51c7b,referenciar,conj
dc839ef8-6710-4cd2-9b9b-32bb334f6e2d,entregar él,acl
dc839ef8-6710-4cd2-9b9b-32bb334f6e2d,formar,acl
d4de2cbf-5017-4f24-ac2a-61f1f33d690b,medir,acl
d4de2cbf-5017-4f24-ac2a-61f1f33d690b,fijar,acl
d4de2cbf-5017-4f24-ac2a-61f1f33d690b,depender,advcl
d4de2cbf-5017-4f24-ac2a-61f1f33d690b,utilizar,acl
ec256aba-fe7b-468c-b399-69bf2254b84f,considerar,advcl
a166d521-65e7-4dbd-a65b-2ecfed91645f,estar,ROOT
a166d521-65e7-4dbd-a65b-2ecfed91645f,entregar,acl
8920606e-c17f-4881-8731-4739d6dade42,entregar,acl
d288be9b-7c85-4c9b-9e66-077a2e8575ac,ajustar,advcl
d288be9b-7c85-4c9b-9e66-077a2e8575ac,rehusar,ROOT
d288be9b-7c85-4c9b-9e66-077a2e8575ac,aceptar,xcomp
96d0b409-e971-4dfe-a337-c9c9b76e76e6,6.3.1,csubj
96d0b409-e971-4dfe-a337-c9c9b76e76e6,verificar,csubj
96d0b409-e971-4dfe-a337-c9c9b76e76e6,recibir,acl
437d74af-9368-4e5c-91f0-572d9cda9944,recibir,advcl
437d74af-9368-4e5c-91f0-572d9cda9944,aceptar,ROOT
2c594bc8-fb59-4822-ab28-e6c9e4686af1,instalar,ROOT
2c594bc8-fb59-4822-ab28-e6c9e4686af1,permitir,acl
2c594bc8-fb59-4822-ab28-e6c9e4686af1,determinar,xcomp
2189557b-8c15-4194-b0c0-781cdef70338,garantizar,acl
2189557b-8c15-4194-b0c0-781cdef70338,acuerdir,acl
f34d797e-33da-436a-82cc-af4c05c53ff5,establecer,ROOT
f34d797e-33da-436a-82cc-af4c05c53ff5,ańos,advcl
51767900-38cb-4078-a943-a8e6982fb5b9,ajustar,advcl
51767900-38cb-4078-a943-a8e6982fb5b9,rehusar él,ROOT
51767900-38cb-4078-a943-a8e6982fb5b9,aceptar,xcomp
51767900-38cb-4078-a943-a8e6982fb5b9,solicitar,conj
51767900-38cb-4078-a943-a8e6982fb5b9,demandar,acl
51767900-38cb-4078-a943-a8e6982fb5b9,transportar,xcomp
010601b9-1c86-4a34-b7ba-7fc660148174,establecer,ROOT
010601b9-1c86-4a34-b7ba-7fc660148174,respetar,advcl
010601b9-1c86-4a34-b7ba-7fc660148174,seńalar,acl
cb22f797-4a68-4f7b-9979-da5fe1b41fbc,rechazar,ROOT
cb22f797-4a68-4f7b-9979-da5fe1b41fbc,estar,advcl
cb22f797-4a68-4f7b-9979-da5fe1b41fbc,responder,advcl
cb22f797-4a68-4f7b-9979-da5fe1b41fbc,poseer,acl
521ed639-9e08-455d-b197-b171b0826902,entregar,advcl
521ed639-9e08-455d-b197-b171b0826902,negar él,ROOT
521ed639-9e08-455d-b197-b171b0826902,recibir,xcomp
521ed639-9e08-455d-b197-b171b0826902,responder,conj
b942eccf-58e6-4521-81e2-a7b27d21efe8,garantizar,acl
cbeb15a5-c301-4d2a-bb6a-963069a30bd6,seńalacer,ROOT
cbeb15a5-c301-4d2a-bb6a-963069a30bd6,cumplir,acl
cbeb15a5-c301-4d2a-bb6a-963069a30bd6,utilizar,acl
c7eded50-552d-47b6-a08a-67bd19b5f92a,click,ROOT
c7eded50-552d-47b6-a08a-67bd19b5f92a,click,advcl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,establecer,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,complementar,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,modificar,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,modificar,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,modificar,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,modificar,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,complementar,conj
d2e93df3-c3af-4aff-b41e-6ac13b94225a,complementar,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,modificar,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,establecer,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,remunerar,advcl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,amplir,advcl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,ampliar,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,fijar,conj
d2e93df3-c3af-4aff-b41e-6ac13b94225a,incluir,advcl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,ver,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,establecer,advcl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,cumplir,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,establecer,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,desarrollar,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,regir,advcl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,aludir,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,seńalar,advcl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,cumplir,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,utilizar,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,resolver,advcl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,garantizar,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,implicar,conj
d2e93df3-c3af-4aff-b41e-6ac13b94225a,fijar,advcl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,ceńir él,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,determinar,conj
d2e93df3-c3af-4aff-b41e-6ac13b94225a,utilizar él,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,definir,advcl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,corresponder,advcl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,regular,amod
d2e93df3-c3af-4aff-b41e-6ac13b94225a,promover,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,prestar,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,implicar,csubj
d2e93df3-c3af-4aff-b41e-6ac13b94225a,produzcan,conj
d2e93df3-c3af-4aff-b41e-6ac13b94225a,regular,amod
d2e93df3-c3af-4aff-b41e-6ac13b94225a,asegurar,advcl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,propiciar,advcl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,proponer,conj
d2e93df3-c3af-4aff-b41e-6ac13b94225a,impedir,advcl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,buscar,conj
d2e93df3-c3af-4aff-b41e-6ac13b94225a,reestructurar,advcl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,suprimir,advcl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,derogar,conj
d2e93df3-c3af-4aff-b41e-6ac13b94225a,decir,amod
d2e93df3-c3af-4aff-b41e-6ac13b94225a,disponer,conj
d2e93df3-c3af-4aff-b41e-6ac13b94225a,cumplir,ccomp
d2e93df3-c3af-4aff-b41e-6ac13b94225a,establecer,advcl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,sujetar él,advcl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,acordar,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,solicitar él,xcomp
d2e93df3-c3af-4aff-b41e-6ac13b94225a,revisar,xcomp
d2e93df3-c3af-4aff-b41e-6ac13b94225a,formalizar,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,ceder,advcl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,exigir,advcl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,adecuar,ccomp
d2e93df3-c3af-4aff-b41e-6ac13b94225a,cumplir,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,efectuar,advcl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,adoptar,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,definir,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,regir,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,derogar,conj
d2e93df3-c3af-4aff-b41e-6ac13b94225a,4.5.1.3,appos
